1.559,-2.294,3.084,01.6658613286587114,-3.237649077568515,3.0860759776469244,0.1
1.6873318765364722,-4.184688463311094,3.088186347731379,0.2
1.6150122245703145,-5.001160629155456,3.0902755092695773,0.3
1.4497330044535293,-5.559039279006928,3.09226462455022,0.4
1.193827394172581,-5.777282462349218,3.0940767527199577,0.5
0.847604015458146,-5.638896346007173,3.095635945669195,0.6
0.42036711264891724,-5.207952420176943,3.0968687820141674,0.7000000000000001
-0.039681293026541914,-4.6421787684711155,3.0977234512223384,0.8
-0.4351525022427517,-4.140630264468459,3.098211000340168,0.9
-0.6924970751049869,-3.812259536427682,3.098421576341388,1.0
-0.8239938007297707,-3.634867842336038,3.098471490443962,1.1
-0.8811492481455313,-3.5433304345436833,3.0984453473858444,1.2
-0.9032501855759116,-3.491356425258486,3.0983877740655705,1.3
-0.9104251928805076,-3.455897470596433,3.098318765853986,1.4000000000000001
-0.9114893646640365,-3.42697016278962,3.098246666864773,1.5
-0.9100713729473354,-3.4004776795800224,3.0981748750429188,1.6
-0.9076306312401504,-3.3747699501540187,3.0981047759965827,1.7
-0.9047493880199183,-3.349184216496353,3.098036949303866,1.8
-0.9016592098046141,-3.323452197725778,3.0979716534324204,1.9000000000000001
-0.8984518063524692,-3.297462862902318,3.0979090193192023,2.0
-0.8951630369699185,-3.2711678800130857,3.0978491275994355,2.1
-0.891806382442268,-3.244543915228616,3.0977920394860927,2.2
-0.8883863068883939,-3.2175775661402684,3.0977378091688057,2.3000000000000003
-0.8849036054283037,-3.190259320965674,3.097686488827643,2.4
-0.8813575498687214,-3.162581126528956,3.0976381306879492,2.5
-0.877746751118681,-3.1345354034431825,3.0975927878869887,2.6
-0.8740695055433115,-3.1061146434598466,3.0975505148629643,2.7
-0.8703239329879151,-3.0773112417035677,3.0975113675526993,2.8000000000000003
-0.8665080303044356,-3.048117423904765,3.097475403513739,2.9
-0.8626196903702666,-3.0185252120882575,3.0974426820179133,3.0
-0.8586567068396957,-2.9885264057816916,3.097413264135721,3.1
-0.8546167728410161,-2.958112569404451,3.0973872128195574,3.2
-0.8504974769520162,-2.9272750220181143,3.097364592989298,3.3000000000000003
-0.8462962977981473,-2.8960048278691035,3.0973454716218756,3.4
-0.8420105978032955,-2.8642927870745263,3.0973299178457436,3.5
-0.8376376162868528,-2.83212942618046,3.097318003040859,3.6
-0.8331744619597997,-2.7995049884787067,3.097309800944668,3.7
-0.8286181048113407,-2.766409424033857,3.097305387764663,3.8000000000000003
-0.8239653673489692,-2.732832379401183,3.0973048422979477,3.9
-0.819212915139183,-2.698763187029453,3.097308246058468,4.0
-0.8143572465853838,-2.6641908543504487,3.0973156834124445,4.1
-0.809394681870275,-2.629104052562623,3.0973272417227093,4.2
-0.8043213509808951,-2.593491105121671,3.0973430115026854,4.3
-0.7991331807245404,-2.5573399759566557,3.097363086580789,4.4
-0.79382588063281,-2.5206382574370445,3.09738756427617,4.5
